id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6
M2_D00636_05_30,M2,D00636,11,0,5:30,40.5856,36.2412,4.1793,13.2777,9.9584,1.2472
M2_D00636_06_00,M2,D00636,11,0,6:00,40.3347,35.8398,4.1794,12.5239,9.4491,1.2471
M2_D00636_06_30,M2,D00636,11,0,6:30,38.9944,35.0351,4.1794,11.6025,8.4445,1.2472
M2_D00636_07_00,M2,D00636,11,0,7:00,42.0518,37.7562,4.1793,12.5237,9.3555,1.2846
M2_D00636_07_30,M2,D00636,11,0,7:30,39.2879,34.6201,5.0859,10.0945,7.1308,1.3111
M2_D00636_08_00,M2,D00636,11,0,8:00,41.256,36.6175,5.7255,10.8067,7.7068,1.3112
M2_D00636_08_30,M2,D00636,11,0,8:30,43.2662,39.1095,4.4782,12.3979,9.0871,1.3111
M2_D00636_09_00,M2,D00636,11,0,9:00,45.1934,41.7503,3.5931,13.9059,10.8035,1.2424
M2_D00636_09_30,M2,D00636,11,0,9:30,42.1353,40.0079,2.7084,11.9794,9.5299,0.0002
M2_D00636_10_00,M2,D00636,11,0,10:00,39.0784,36.1477,2.7081,9.508,7.0503,0.0005
M2_D00636_10_30,M2,D00636,11,0,10:30,38.4082,35.7992,2.6707,8.9636,6.8761,0.0004
M2_D00636_11_00,M2,D00636,11,0,11:00,38.9523,36.1614,2.6333,8.712,6.5005,0.0004
M2_D00636_11_30,M2,D00636,11,0,11:30,38.2402,34.6872,2.6335,8.7122,6.1925,0.0003
M2_D00636_12_00,M2,D00636,11,0,12:00,43.6851,41.3749,2.633,14.3245,11.7815,0.0005
M2_D00636_12_30,M2,D00636,11,0,12:30,48.0829,44.9807,2.6334,16.7959,13.2557,0.0002
M2_D00636_13_00,M2,D00636,11,0,13:00,48.0415,45.4087,2.6334,16.88,13.8186,0.0
M2_D00636_13_30,M2,D00636,11,0,13:30,47.9996,45.0472,2.6331,16.7119,13.5101,0.0
M2_D00636_14_00,M2,D00636,11,0,14:00,47.79,44.5647,2.6332,16.7539,13.4566,0.0004
M2_D00636_14_30,M2,D00636,11,0,14:30,48.1248,45.2082,2.6333,17.2568,13.9394,0.0001
M2_D00636_15_00,M2,D00636,11,0,15:00,49.5492,46.3742,2.6331,17.7175,14.2745,0.0001
M2_D00636_15_30,M2,D00636,11,0,15:30,49.6326,45.5168,3.785,17.6338,13.738,1.2695
M2_D00636_16_00,M2,D00636,11,0,16:00,51.0987,46.4948,4.5259,17.2563,13.4967,0.7519
M2_D00636_16_30,M2,D00636,11,0,16:30,52.2713,46.0395,5.9917,17.7594,12.773,1.5034
M2_D00636_17_00,M2,D00636,11,0,17:00,54.1563,48.3841,5.3738,18.3032,13.3894,1.5033
M2_D00636_17_30,M2,D00636,11,0,17:30,51.308,46.0925,5.4111,16.5028,12.357999999999999,1.3009
M2_D00636_18_00,M2,D00636,11,0,18:00,52.8575,47.0981,6.0244,17.5079,12.9474,1.3219999999999998
M2_D00636_18_30,M2,D00636,11,0,18:30,52.4389,46.4013,6.0245,17.5078,12.8132,2.5482
M2_D00636_19_00,M2,D00636,11,0,19:00,46.9521,41.9114,5.4110000000000005,13.8225,9.9987,2.5484
M2_D00636_19_30,M2,D00636,11,0,19:30,46.9939,41.0132,6.0242,13.3612,9.2481,2.5484
M2_D00636_20_00,M2,D00636,11,0,20:00,46.36600000000001,41.2274,5.4059,13.6544,9.4629,1.9407
M2_D00636_20_30,M2,D00636,11,0,20:30,49.3395,43.43899999999999,6.0133,14.7433,10.481,1.3334
M2_D00636_21_00,M2,D00636,11,0,21:00,49.1296,44.6185,5.3417,16.0423,12.3171,0.6666
M2_D00636_21_30,M2,D00636,11,0,21:30,47.6224,43.2646,4.712,15.665,12.0762,1.3973
M2_D00636_22_00,M2,D00636,11,0,22:00,47.3714,41.9785,4.5842,15.8745,11.9958,1.2372
M2_D00636_22_30,M2,D00636,11,0,22:30,44.3971,39.23,4.4561,14.5337,11.0443,1.2372
M2_D00636_23_00,M2,D00636,11,0,23:00,38.9943,36.094,3.1243,12.482000000000001,9.9318,0.0004
M2_D00636_23_30,M2,D00636,11,0,23:30,43.141000000000005,38.8146,4.3823,14.8271,11.795,0.619
M2_D00637_00_00,M2,D00637,10,0,0:00,38.994,34.9955,4.3556,13.11,10.2932,0.8106
M2_D00637_00_30,M2,D00637,10,0,0:30,39.874,35.5847,4.3612,13.3611,10.6424,1.5358
M2_D00637_01_00,M2,D00637,10,0,1:00,37.9892,34.2042,4.2541,12.775,10.1597,0.7251
M2_D00637_01_30,M2,D00637,10,0,1:30,37.6538,33.8964,4.1474,12.5651,10.0123,0.6505
M2_D00637_02_00,M2,D00637,10,0,2:00,37.6958,33.615,4.1472,12.607999999999999,9.9046,1.3007
M2_D00637_02_30,M2,D00637,10,0,2:30,39.7485,35.1962,4.1473,13.5287,10.6024,1.2693
M2_D00637_03_00,M2,D00637,10,0,3:00,35.5595,33.0118,3.0334,11.8539,9.9183,0.0003
M2_D00637_03_30,M2,D00637,10,0,3:30,40.3761,36.1344,4.6274,13.8217,10.7492,1.5254
M2_D00637_04_00,M2,D00637,10,0,4:00,38.3662,34.0038,4.6274,12.9841,10.3742,1.5252
M2_D00637_04_30,M2,D00637,10,0,4:30,37.7377,34.0838,4.6272,12.8588,10.3208,0.6185
M2_D00637_05_00,M2,D00637,10,0,5:00,40.6277,36.6707,3.9984,13.9896,11.1783,0.7679
M2_D00637_05_30,M2,D00637,10,0,5:30,38.3659,34.9011,4.606,13.3198,10.83,0.0003
M2_D00637_06_00,M2,D00637,10,0,6:00,42.0519,37.0857,4.6062,14.1567,10.9639,1.4074
M2_D00637_06_30,M2,D00637,10,0,6:30,41.5074,37.9567,2.9057,14.1565,11.2724,0.6396
M2_D00637_07_00,M2,D00637,10,0,7:00,38.115,33.4139,4.8141,12.3978,9.3555,1.2371
M2_D00637_07_30,M2,D00637,10,0,7:30,37.905,33.2121,5.2297,11.4768,8.3768,1.3333
M2_D00637_08_00,M2,D00637,10,0,8:00,40.2927,35.9734,3.8543,12.9001,10.0658,0.7145
M2_D00637_08_30,M2,D00637,10,0,8:30,42.2614,39.5789,2.7083,14.7853,12.2237,0.0002
M2_D00637_09_00,M2,D00637,10,0,9:00,43.2247,40.2089,2.7085,15.2885,12.5319,0.0005
M2_D00637_09_30,M2,D00637,10,0,9:30,39.2455,36.0809,2.7083,12.314,9.8649,0.0003
M2_D00637_10_00,M2,D00637,10,0,10:00,39.7904,36.9116,2.7083,11.8953,9.5299,0.0002
M2_D00637_10_30,M2,D00637,10,0,10:30,42.2606,39.6999,2.7082,12.9842,10.4411,0.0001
M2_D00637_11_00,M2,D00637,10,0,11:00,44.397,41.2545,2.7083,14.8274,11.9421,0.0001
M2_D00637_11_30,M2,D00637,10,0,11:30,43.7687,41.2274,2.7084,14.1567,11.7279,0.0001
M2_D00637_12_00,M2,D00637,10,0,12:00,43.8527,40.8926,2.708,14.1572,11.4461,0.0002
M2_D00637_12_30,M2,D00637,10,0,12:30,43.476000000000006,40.141999999999996,2.7083,14.4503,11.58,0.0001
M2_D00637_13_00,M2,D00637,10,0,13:00,42.9734,39.5117,2.7084,14.8691,11.9152,0.6133
M2_D00637_13_30,M2,D00637,10,0,13:30,41.9262,39.3243,2.7082,14.5344,12.0761,0.0004
M2_D00637_14_00,M2,D00637,10,0,14:00,42.0937,39.083,2.7083,15.0369,12.3307,0.0001
M2_D00637_14_30,M2,D00637,10,0,14:30,43.0573,40.1819,2.7082,15.2465,12.559000000000001,0.0
M2_D00637_15_00,M2,D00637,10,0,15:00,42.3866,39.4316,2.7083,15.0787,12.4382,0.0005
M2_D00637_15_30,M2,D00637,10,0,15:30,43.5176,40.5167,2.7081,15.1623,12.2635,0.0001
M2_D00637_16_00,M2,D00637,10,0,16:00,44.5645,40.1555,3.9874,15.7905,12.3441,1.2902
M2_D00637_16_30,M2,D00637,10,0,16:30,47.9155,41.938,5.8163,16.5028,12.3172,1.2904
M2_D00637_17_00,M2,D00637,10,0,17:00,48.5436,43.3855,4.9474,15.9161,11.9691,1.2902
M2_D00637_17_30,M2,D00637,10,0,17:30,47.7896,42.1659,6.2481,15.2878,11.3392,1.2903
M2_D00637_18_00,M2,D00637,10,0,18:00,47.7064,42.4471,5.3739,15.7908,11.8486,1.2905
M2_D00637_18_30,M2,D00637,10,0,18:30,47.036,42.0724,5.2136,15.6646,11.888,1.3114
M2_D00637_19_00,M2,D00637,10,0,19:00,42.8052,37.4613,5.3255,12.6914,9.195,1.311
M2_D00637_19_30,M2,D00637,10,0,19:30,42.1774,36.5501,5.3154,12.3564,8.6181,1.3111
M2_D00637_20_00,M2,D00637,10,0,20:00,46.3655,40.9728,4.851,14.9527,11.2859,1.2741
M2_D00637_20_30,M2,D00637,10,0,20:30,46.45,40.866,5.0854,15.4138,11.7543,1.2373
M2_D00637_21_00,M2,D00637,10,0,21:00,43.0151,37.6358,5.7357,14.5341,11.125,1.2372
M2_D00637_21_30,M2,D00637,10,0,21:30,45.9053,40.865,5.1391,15.5811,11.915,1.2371
M2_D00637_22_00,M2,D00637,10,0,22:00,40.5859,37.1799,3.2358,13.4867,10.9638,0.6189
M2_D00637_22_30,M2,D00637,10,0,22:30,42.9734,38.3863,5.0964,14.6175,11.2048,1.2473
M2_D00637_23_00,M2,D00637,10,0,23:00,40.7532,35.9737,5.0962,13.8216,10.6689,1.2474
M2_D00637_23_30,M2,D00637,10,0,23:30,41.423,36.8581,4.473,14.1572,10.8831,1.2368
M2_D00641_00_00,M2,D00641,10,0,0:00,32.125,39.6058,-7.1375,0.0003,4.5836,-1.5989
M2_D00641_00_30,M2,D00641,10,0,0:30,31.9997,39.2974,-7.1321,0.0003,4.3966,-1.5988
M2_D00641_01_00,M2,D00641,10,0,1:00,31.6221,39.0967,-7.2976,0.0004,3.9941,-1.5988
M2_D00641_01_30,M2,D00641,10,0,1:30,32.836999999999996,39.4318,-6.0391,0.0004,4.6112,-1.5986
M2_D00641_02_00,M2,D00641,10,0,2:00,31.4553,39.4045,-7.921,0.0002,4.3965,-2.2331
M2_D00641_02_30,M2,D00641,10,0,2:30,29.8634,37.5145,-7.2227,0.0003,4.1148,-2.8675
M2_D00641_03_00,M2,D00641,10,0,3:00,31.4546,39.5253,-7.9428,0.0002,4.5709,-2.8677
M2_D00641_03_30,M2,D00641,10,0,3:30,32.4603,39.4177,-7.3348,2.1364,4.9186,-2.8677
M2_D00641_04_00,M2,D00641,10,0,4:00,30.9943,38.8147,-8.5823,0.0002,4.5038,-2.8676
M2_D00641_04_30,M2,D00641,10,0,4:30,32.5861,39.4715,-6.7962,0.0002,4.638,-2.8679
M2_D00641_05_00,M2,D00641,10,0,5:00,30.8268,38.9621,-8.0807,0.0004,4.4234,-2.8676
M2_D00641_05_30,M2,D00641,10,0,5:30,31.4552,39.6594,-8.0808,0.0003,3.9143,-2.8676
M2_D00641_06_00,M2,D00641,10,0,6:00,32.7113,41.1873,-8.0808,0.0001,5.0665,-2.633
M2_D00641_06_30,M2,D00641,10,0,6:30,33.7168,41.4823,-7.4733,0.0004,4.2624,-2.3988
M2_D00641_07_00,M2,D00641,10,0,7:00,34.3032,42.3135,-8.1346,0.0003,5.0396,-2.3989
M2_D00641_07_30,M2,D00641,10,0,7:30,31.2037,38.2787,-6.8551,0.0003,3.0427,-2.3025
M2_D00641_08_00,M2,D00641,10,0,8:00,31.0781,40.0484,-8.3048,0.0002,3.6054,-3.0545
M2_D00641_08_30,M2,D00641,10,0,8:30,31.9579,41.3889,-8.881,0.0001,4.5303,-3.8586
M2_D00641_09_00,M2,D00641,10,0,9:00,33.2144,43.0636,-9.6487,0.0004,5.1737,-3.4325
M2_D00641_09_30,M2,D00641,10,0,9:30,30.6172,41.1602,-9.649,0.0,4.2622,-3.0068
M2_D00641_10_00,M2,D00641,10,0,10:00,31.0781,40.8792,-9.6217,0.0004,2.6674,-3.0066
M2_D00641_10_30,M2,D00641,10,0,10:30,33.8423,44.1364,-9.6379,0.0005,3.8338,-3.0066
M2_D00641_11_00,M2,D00641,10,0,11:00,33.2561,43.4929,-9.6377,0.0001,3.5924,-3.0068
M2_D00641_11_30,M2,D00641,10,0,11:30,32.7956,42.2059,-9.6377,0.0002,2.6001,-3.0069
M2_D00641_12_00,M2,D00641,10,0,12:00,31.7903,41.803999999999995,-9.6377,0.0003,4.0079,-3.0598
M2_D00641_12_30,M2,D00641,10,0,12:30,33.465,42.7554,-9.6378,0.0001,4.5573,-2.8782
M2_D00641_13_00,M2,D00641,10,0,13:00,32.9635,42.4465,-8.8912,0.0005,4.8253,-2.6438
M2_D00641_13_30,M2,D00641,10,0,13:30,32.1252,41.8711,-9.5099,0.0003,4.973,-2.6439
M2_D00641_14_00,M2,D00641,10,0,14:00,33.6749,43.332,-9.5099,0.0004,5.4018,-2.6227
M2_D00641_14_30,M2,D00641,10,0,14:30,33.2979,42.7417,-9.5095,0.0001,4.9456,-2.6227
M2_D00641_15_00,M2,D00641,10,0,15:00,33.1305,42.4739,-9.51,0.0005,4.3562,-2.6229
M2_D00641_15_30,M2,D00641,10,0,15:30,33.4653,42.8493,-9.5099,0.0005,4.3429,-2.6225
M2_D00641_16_00,M2,D00641,10,0,16:00,35.8529,44.9001,-9.51,0.0004,4.8116,-2.6229
M2_D00641_16_30,M2,D00641,10,0,16:30,34.7222,42.9026,-8.2948,0.0,3.6594,-2.3881
M2_D00641_17_00,M2,D00641,10,0,17:00,36.858000000000004,45.0875,-7.7399,0.0004,3.8338,-2.1539
M2_D00641_17_30,M2,D00641,10,0,17:30,34.0937,42.8759,-8.2629,0.0003,3.0967,-3.2089999999999996
M2_D00641_18_00,M2,D00641,10,0,18:00,37.2769,45.8515,-8.0867,0.0002,4.7319,-3.2089
M2_D00641_18_30,M2,D00641,10,0,18:30,36.6908,45.8247,-8.5238,0.0001,4.9999,-3.5175
M2_D00641_19_00,M2,D00641,10,0,19:00,31.4967,40.9056,-9.1579,0.0002,2.1846,-3.5179
M2_D00641_19_30,M2,D00641,10,0,19:30,33.7585,42.6484,-8.5665,0.0001,3.8068,-3.5176
M2_D00641_20_00,M2,D00641,10,0,20:00,35.7693,44.5514,-9.1578,0.0002,4.8656,-3.5177
M2_D00641_20_30,M2,D00641,10,0,20:30,34.4287,43.3049,-9.1576,0.0,4.7582,-3.5177
M2_D00641_21_00,M2,D00641,10,0,21:00,34.1774,43.4525,-9.1687,0.0005,4.906000000000001,-3.5177
M2_D00641_21_30,M2,D00641,10,0,21:30,36.1463,44.9802,-9.1687,0.0,5.7773,-3.5180000000000002
M2_D00641_22_00,M2,D00641,10,0,22:00,34.5123,44.0551,-9.1688,0.0003,5.6834,-3.5176
M2_D00641_22_30,M2,D00641,10,0,22:30,34.0521,43.3989,-9.1688,0.0004,5.6027,-3.5177
M2_D00641_23_00,M2,D00641,10,0,23:00,31.0784,39.7805,-9.1689,0.0003,4.8386,-3.5179
M2_D00641_23_30,M2,D00641,10,0,23:30,31.5806,40.1283,-8.4756,0.0004,4.5443,-3.5179
M2_D00648_00_00,M2,D00648,3,1,0:00,44.5646,40.5574,3.5933,13.989,10.9502,0.0004
M2_D00648_00_30,M2,D00648,3,1,0:30,39.3293,35.9067,3.3161,11.644,9.088,0.0004
M2_D00648_01_00,M2,D00648,3,1,1:00,39.7484,36.0406,3.3160000000000003,11.6024,8.9399,0.6133
M2_D00648_01_30,M2,D00648,3,1,1:30,42.0098,38.5737,3.3164,12.5651,9.9586,0.0001
M2_D00648_02_00,M2,D00648,3,1,2:00,41.4237,37.9039,3.3162,12.9003,10.119,0.0001
M2_D00648_02_30,M2,D00648,3,1,2:30,40.3769,37.2333,3.3162,12.3137,9.8916,0.6132
M2_D00648_03_00,M2,D00648,3,1,3:00,38.1983,35.6916,3.3163,11.686,9.5026,0.0001
M2_D00648_03_30,M2,D00648,3,1,3:30,39.916,37.1534,2.6231,12.2721,9.9451,0.0003
M2_D00648_04_00,M2,D00648,3,1,4:00,37.6118,34.847,2.5379,11.3092,9.1279,0.0002
M2_D00648_04_30,M2,D00648,3,1,4:30,40.1673,37.381,2.5482,12.5652,10.1198,0.0001
M2_D00648_05_00,M2,D00648,3,1,5:00,38.8266,36.215,2.5269,12.0626,9.7705,0.0005
M2_D00648_05_30,M2,D00648,3,1,5:30,39.9997,37.3002,2.5164,12.3983,10.1463,0.0003
M2_D00648_06_00,M2,D00648,3,1,6:00,38.4915,35.5041,3.1241,11.3089,8.9395,0.0001
M2_D00648_06_30,M2,D00648,3,1,6:30,42.7215,39.7261,3.1242,12.5238,10.1327,0.0004
M2_D00648_07_00,M2,D00648,3,1,7:00,42.2614,38.6407,3.1242,12.4396,9.6771,0.0003
M2_D00648_07_30,M2,D00648,3,1,7:30,38.3659,35.2768,3.1242,9.5079,7.292000000000001,0.0003
M2_D00648_08_00,M2,D00648,3,1,8:00,38.4496,35.9333,3.1239999999999997,10.470999999999998,8.4173,0.0002
M2_D00648_08_30,M2,D00648,3,1,8:30,39.3293,36.8176,3.1242,11.2667,9.1813,0.0002
M2_D00648_09_00,M2,D00648,3,1,9:00,41.2144,38.7879,3.1241,11.4345,9.2615,0.0003
M2_D00648_09_30,M2,D00648,3,1,9:30,42.8056,40.1815,3.1244,11.1833,8.9805,0.0
M2_D00648_10_00,M2,D00648,3,1,10:00,43.9365,41.3612,3.1241,11.4763,9.0609,0.0001
M2_D00648_10_30,M2,D00648,3,1,10:30,44.2297,41.7367,3.1242,11.5184,9.1277,0.0004
M2_D00648_11_00,M2,D00648,3,1,11:00,45.9889,43.4122,3.1243,13.0265,10.2939,0.0002
M2_D00648_11_30,M2,D00648,3,1,11:30,44.4806,41.8035,3.1239999999999997,12.9424,10.0929,0.0003
M2_D00648_12_00,M2,D00648,3,1,12:00,44.0622,41.4418,3.1245,12.8162,9.9452,0.0003
M2_D00648_12_30,M2,D00648,3,1,12:30,44.5645,41.71,3.1243,13.5704,10.5613,0.6134
M2_D00648_13_00,M2,D00648,3,1,13:00,44.3138,41.7902,3.1242,13.6544,10.7223,0.0005
M2_D00648_13_30,M2,D00648,3,1,13:30,44.4395,41.6831,3.1242,13.6962,10.9502,0.0002
M2_D00648_14_00,M2,D00648,3,1,14:00,41.4653,38.775,3.1242,12.6909,9.9452,0.0005
M2_D00648_14_30,M2,D00648,3,1,14:30,42.0517,39.593,3.1241,12.9002,10.1193,0.0005
M2_D00648_15_00,M2,D00648,3,1,15:00,43.2247,40.9863,3.1242,13.0261,10.3336,0.0005
M2_D00648_15_30,M2,D00648,3,1,15:30,40.5858,38.8416,1.8762,11.4766,9.0603,0.0002
M2_D00648_16_00,M2,D00648,3,1,16:00,42.7222,40.0885,1.8765,11.3507,8.6053,0.0004
M2_D00648_16_30,M2,D00648,3,1,16:30,43.1407,40.2222,3.1241,11.6024,8.685,1.2262
M2_D00648_17_00,M2,D00648,3,1,17:00,44.648999999999994,42.0313,3.1242,11.895,9.0201,0.6932
M2_D00648_17_30,M2,D00648,3,1,17:30,45.3606,42.595,3.1241,12.7332,9.7444,0.0003
M2_D00648_18_00,M2,D00648,3,1,18:00,44.1456,41.0937,3.1243,12.8589,9.7844,1.2371
M2_D00648_18_30,M2,D00648,3,1,18:30,43.4756,40.8791,3.1244,12.4819,9.8784,0.0002
M2_D00648_19_00,M2,D00648,3,1,19:00,38.8682,36.7642,2.4474,9.1307,7.359,0.0001
M2_D00648_19_30,M2,D00648,3,1,19:30,40.0415,37.9438,1.7702,10.3036,8.3367,0.0005
M2_D00648_20_00,M2,D00648,3,1,20:00,41.7168,39.4313,1.7701,11.058,8.913,0.0004
M2_D00648_20_30,M2,D00648,3,1,20:30,44.8155,42.2194,1.77,12.6493,10.0657,0.0004
M2_D00648_21_00,M2,D00648,3,1,21:00,44.1039,41.8309,1.7705,12.6072,10.2935,0.0004
M2_D00648_21_30,M2,D00648,3,1,21:30,41.9679,39.8471,1.77,11.0994,8.9667,0.0002
M2_D00648_22_00,M2,D00648,3,1,22:00,44.1461,41.6969,1.7705,13.277999999999999,10.9369,0.0
M2_D00648_22_30,M2,D00648,3,1,22:30,44.1876,42.0717,1.7701,12.8169,10.5616,0.0003
M2_D00648_23_00,M2,D00648,3,1,23:00,43.056999999999995,40.8386,1.7701,12.6913,10.5076,0.0
M2_D00648_23_30,M2,D00648,3,1,23:30,40.9626,38.8415,1.7705,12.3976,10.2535,0.0001
M2_D00651_00_00,M2,D00651,8,0,0:00,34.6382,41.8171,-7.751,8.7543,9.1545,-0.7407
M2_D00651_00_30,M2,D00651,8,0,0:30,33.6747,41.3884,-7.1,9.5495,10.1327,-1.2896
M2_D00651_01_00,M2,D00651,8,0,1:00,31.2043,41.4016,-9.6169,9.2567,10.2669,-1.4815
M2_D00651_01_30,M2,D00651,8,0,1:30,29.8638,40.4104,-10.1867,8.7123,9.9717,-1.6627
M2_D00651_02_00,M2,D00651,8,0,2:00,30.5336,39.3641,-8.3534,8.586,9.1675,-1.6628
M2_D00651_02_30,M2,D00651,8,0,2:30,29.6122,37.9036,-8.359,8.0844,9.0068,-1.6627
M2_D00651_03_00,M2,D00651,8,0,3:00,30.9108,40.0478,-8.8968,9.1728,10.1059,-1.6626
M2_D00651_03_30,M2,D00651,8,0,3:30,30.3662,39.8069,-8.7526,9.0053,10.2933,-1.6626
M2_D00651_04_00,M2,D00651,8,0,4:00,29.0259,38.3858,-9.988999999999999,8.586,9.8106,-1.6627
M2_D00651_04_30,M2,D00651,8,0,4:30,26.094,35.076,-8.7798,6.7853,7.9614,-1.663
M2_D00651_05_00,M2,D00651,8,0,5:00,26.1776,35.9603,-10.1491,6.9114,8.2964,-1.6628
M2_D00651_05_30,M2,D00651,8,0,5:30,28.8582,38.4397,-9.5307,8.7117,9.6372,-1.7266
M2_D00651_06_00,M2,D00651,8,0,6:00,30.1148,39.9274,-9.5256,9.9688,11.0442,-1.594
M2_D00651_06_30,M2,D00651,8,0,6:30,30.7846,40.1283,-8.2836,9.9266,10.5887,-1.3966
M2_D00651_07_00,M2,D00651,8,0,7:00,32.2928,41.0804,-8.2195,10.0102,10.5483,-1.7269
M2_D00651_07_30,M2,D00651,8,0,7:30,31.79,40.3697,-8.1399,9.5079,10.0121,-1.4495
M2_D00651_08_00,M2,D00651,8,0,8:00,32.5442,39.8739,-7.5265,9.5077,9.8379,-0.6182
M2_D00651_08_30,M2,D00651,8,0,8:30,34.7641,43.8675,-8.135,10.0527,10.7896,-1.2368
M2_D00651_09_00,M2,D00651,8,0,9:00,39.6226,48.8001,-9.3175,13.1099,13.8183,-1.4496
M2_D00651_09_30,M2,D00651,8,0,9:30,37.5281,46.708999999999996,-9.3176,10.6389,11.2991,-1.45
M2_D00651_10_00,M2,D00651,8,0,10:00,38.4912,48.9345,-10.0214,10.555,11.5401,-1.4496
M2_D00651_10_30,M2,D00651,8,0,10:30,40.1674,50.3817,-9.4888,10.9319,11.6879,-1.4497
M2_D00651_11_00,M2,D00651,8,0,11:00,42.9731,52.1772,-9.4246,12.2301,12.6927,-1.4497
M2_D00651_11_30,M2,D00651,8,0,11:30,44.8581,53.7323,-8.7047,12.2723,12.612,-1.4497
M2_D00651_12_00,M2,D00651,8,0,12:00,44.3553,53.9598,-9.2857,12.3559,12.7055,-1.4499
M2_D00651_12_30,M2,D00651,8,0,12:30,43.0152,53.0622,-9.2857,11.8952,12.3842,-1.4495
M2_D00651_13_00,M2,D00651,8,0,13:00,43.5176,53.0351,-9.2747,11.8116,12.1299,-1.4499
M2_D00651_13_30,M2,D00651,8,0,13:30,44.3132,53.4506,-9.2699,12.0207,12.2104,-1.4496
M2_D00651_14_00,M2,D00651,8,0,14:00,44.4811,53.92,-8.6405,13.6962,13.832,-1.4499
M2_D00651_14_30,M2,D00651,8,0,14:30,45.3606,54.8046,-9.2429,14.073,14.1131,-1.4496
M2_D00651_15_00,M2,D00651,8,0,15:00,38.5331,48.157,-9.2428,10.9322,11.6606,-1.4495
M2_D00651_15_30,M2,D00651,8,0,15:30,39.3291,48.0497,-8.6352,10.3879,10.8432,-1.4817
M2_D00651_16_00,M2,D00651,8,0,16:00,41.0885,49.7248,-8.8542,10.429,10.8165,-1.3008
M2_D00651_16_30,M2,D00651,8,0,16:30,41.9265,49.3233,-7.6125,10.1779,10.2401,-1.3009
M2_D00651_17_00,M2,D00651,8,0,17:00,42.6381,51.1988,-8.295,12.1048,12.4648,-1.3008
M2_D00651_17_30,M2,D00651,8,0,17:30,42.5964,51.8024,-9.4832,12.6074,13.0147,-1.4706
M2_D00651_18_00,M2,D00651,8,0,18:00,40.9209,50.0867,-8.2408,11.6856,12.4919,-1.4708
M2_D00651_18_30,M2,D00651,8,0,18:30,42.5542,51.8826,-8.2408,12.565,12.8405,-1.4706
M2_D00651_19_00,M2,D00651,8,0,19:00,40.5437,47.2452,-6.3115,10.9738,10.5352,-0.6551
M2_D00651_19_30,M2,D00651,8,0,19:30,42.3867,50.7568,-8.2355,11.3085,11.3529,-1.5673
M2_D00651_20_00,M2,D00651,8,0,20:00,44.0623,51.4537,-7.0367,11.6442,11.2851,-0.7622
M2_D00651_20_30,M2,D00651,8,0,20:30,43.6853,52.2847,-7.9744,11.3506,11.5133,-1.5246
M2_D00651_21_00,M2,D00651,8,0,21:00,43.056999999999995,51.6946,-8.2678,12.8167,12.5047,-1.5137
M2_D00651_21_30,M2,D00651,8,0,21:30,47.7061,54.55,-6.9616,14.8273,13.7919,-0.6391
M2_D00651_22_00,M2,D00651,8,0,22:00,47.6227,53.0885,-5.0319,15.2461,13.6041,0.0005
M2_D00651_22_30,M2,D00651,8,0,22:30,42.0098,50.0875,-7.4149,12.5653,12.425,-0.6445
M2_D00651_23_00,M2,D00651,8,0,23:00,42.4707,51.387,-8.9024,13.1098,12.88,-0.6129
M2_D00651_23_30,M2,D00651,8,0,23:30,35.8947,45.0471,-8.5392,9.9269,10.4006,-0.6127
M2_D00663_00_00,M2,D00663,3,0,0:00,41.3396,39.0561,1.716,13.1937,10.7895,0.0002
M2_D00663_00_30,M2,D00663,3,0,0:30,41.5489,39.646,1.7164,13.0264,10.8298,0.0004
M2_D00663_01_00,M2,D00663,3,0,1:00,40.7532,38.6274,1.716,12.943,10.7494,0.0001
M2_D00663_01_30,M2,D00663,3,0,1:30,38.5338,36.2148,1.7162,12.3979,10.2936,0.0002
M2_D00663_02_00,M2,D00663,3,0,2:00,39.0779,37.22,1.7165,12.356,10.3875,0.0005
M2_D00663_02_30,M2,D00663,3,0,2:30,40.2089,37.9166,1.7164,11.5602,9.315,0.0004
M2_D00663_03_00,M2,D00663,3,0,3:00,38.7427,36.8852,1.7161,11.6858,9.811,0.0001
M2_D00663_03_30,M2,D00663,3,0,3:30,38.8687,36.7371,1.7164,11.8954,9.8645,0.0002
M2_D00663_04_00,M2,D00663,3,0,4:00,38.5751,36.2954,1.7164,11.5601,9.4492,0.0
M2_D00663_04_30,M2,D00663,3,0,4:30,41.4655,39.5656,1.7161,13.0681,10.8831,0.0004
M2_D00663_05_00,M2,D00663,3,0,5:00,42.7219,40.2755,1.7164,14.0731,11.6341,0.0004
M2_D00663_05_30,M2,D00663,3,0,5:30,42.0102,39.4853,1.7163,12.9421,10.6418,0.0004
M2_D00663_06_00,M2,D00663,3,0,6:00,42.1356,40.3831,1.7162,12.6911,10.6422,0.0
M2_D00663_06_30,M2,D00663,3,0,6:30,44.5652,42.8092,1.7162,13.360999999999999,11.1785,0.0001
M2_D00663_07_00,M2,D00663,3,0,7:00,44.7327,42.7822,1.7162,13.9478,11.5673,0.0001
M2_D00663_07_30,M2,D00663,3,0,7:30,40.5445,38.5336,1.7162,11.1411,8.9668,0.0005
M2_D00663_08_00,M2,D00663,3,0,8:00,45.1931,43.5327,1.7163,13.7381,11.272,0.0001
