id,transformers,date_id,month,is_weekend,time,L1,L2,L3,L4,L5,L6
M2_D00398_00_00,M2,D00398,12,1,0:00,41.6749,36.4023,5.7364,13.1518,9.4494,1.2791
M2_D00398_00_30,M2,D00398,12,1,0:30,43.4756,38.2253,5.7363,13.8217,10.1194,1.2791
M2_D00398_01_00,M2,D00398,12,1,1:00,41.4235,37.0859,5.294,12.9421,9.7577,1.2581
M2_D00398_01_30,M2,D00398,12,1,1:30,40.2094,34.7537,5.3364,12.4816,8.994,1.3013
M2_D00398_02_00,M2,D00398,12,1,2:00,42.0938,36.9115,5.2193,13.2356,9.6371,1.3012
M2_D00398_02_30,M2,D00398,12,1,2:30,41.0464,36.6033,5.1658,13.1523,9.7309,1.3012
M2_D00398_03_00,M2,D00398,12,1,3:00,39.3711,35.3434,3.1342,12.3978,9.5164,1.2471
M2_D00398_03_30,M2,D00398,12,1,3:30,40.2088,35.5854,4.5102,12.7333,9.5033,1.2155
M2_D00398_04_00,M2,D00398,12,1,4:00,38.9103,34.244,4.5101,12.3143,9.0471,1.2152
M2_D00398_04_30,M2,D00398,12,1,4:30,39.1199,35.0622,3.9182,12.6494,9.4756,1.2152
M2_D00398_05_00,M2,D00398,12,1,5:00,41.0049,37.0458,4.0089,13.1938,10.1196,0.6827
M2_D00398_05_30,M2,D00398,12,1,5:30,42.3448,37.0722,5.2508,13.9058,10.1999,1.3651
M2_D00398_06_00,M2,D00398,12,1,6:00,43.6855,39.2306,5.2778,13.9479,10.5754,1.3653
M2_D00398_06_30,M2,D00398,12,1,6:30,39.9156,35.6923,4.0568,12.189,9.0742,1.2533
M2_D00398_07_00,M2,D00398,12,1,7:00,36.0201,30.3984,5.9281,8.9211,5.4281,1.8661
M2_D00398_07_30,M2,D00398,12,1,7:30,39.2456,33.6817,5.2993,9.6336,6.0454,2.4953
M2_D00398_08_00,M2,D00398,12,1,8:00,38.6592,34.5395,4.6701,9.5496,6.3398,2.495
M2_D00398_08_30,M2,D00398,12,1,8:30,41.0885,36.7779,4.0463,10.4714,7.3984,2.4953
M2_D00398_09_00,M2,D00398,12,1,9:00,41.9681,39.3775,2.7722,11.0156,8.3102,0.0003
M2_D00398_09_30,M2,D00398,12,1,9:30,43.0153,39.4854,3.3798,11.3511,8.2298,1.3112
M2_D00398_10_00,M2,D00398,12,1,10:00,46.0307,42.6481,2.7513,13.7377,10.5754,0.6771
M2_D00398_10_30,M2,D00398,12,1,10:30,46.8682,43.0908,3.3748,14.2827,10.9236,1.2424
M2_D00398_11_00,M2,D00398,12,1,11:00,45.7379,41.9912,3.9981,13.4868,10.2667,1.2525
M2_D00398_11_30,M2,D00398,12,1,11:30,44.3551,41.4017,3.3906,12.9004,9.932,0.6295
M2_D00398_12_00,M2,D00398,12,1,12:00,44.6066,41.1601,2.7833,13.2354,10.0791,1.2791
M2_D00398_12_30,M2,D00398,12,1,12:30,43.7274,40.3694,3.3587,13.2779,10.0523,1.2534
M2_D00398_13_00,M2,D00398,12,1,13:00,41.6746,38.5198,2.7403,12.8166,9.9587,0.6453
M2_D00398_13_30,M2,D00398,12,1,13:30,38.2403,34.8342,3.9551,11.2251,8.3903,1.2904
M2_D00398_14_00,M2,D00398,12,1,14:00,41.0049,37.2069,3.9552,11.9375,8.8996,1.2901
M2_D00398_14_30,M2,D00398,12,1,14:30,44.6068,40.7715,3.9554,13.7804,10.5748,1.2902
M2_D00398_15_00,M2,D00398,12,1,15:00,45.7794,41.8842,3.955,14.6175,11.151,1.2904
M2_D00398_15_30,M2,D00398,12,1,15:30,47.5804,43.4927,3.9551,15.0782,11.4064,1.2903
M2_D00398_16_00,M2,D00398,12,1,16:00,49.4647,44.0153,5.1714,15.665,11.2048,1.8978
M2_D00398_16_30,M2,D00398,12,1,16:30,49.4652,44.0829,5.1711,15.3296,10.8161,2.5052
M2_D00398_17_00,M2,D00398,12,1,17:00,53.2765,46.2132,6.749,16.7958,11.3526,2.5053
M2_D00398_17_30,M2,D00398,12,1,17:30,53.3609,46.5488,6.8021,17.1729,11.5938,2.5053
M2_D00398_18_00,M2,D00398,12,1,18:00,48.4595,42.4337,5.5442,15.4979,11.0179,2.5051
M2_D00398_18_30,M2,D00398,12,1,18:30,43.3923,38.2656,5.5443,12.5233,8.9533,2.5051
M2_D00398_19_00,M2,D00398,12,1,19:00,46.4076,39.7665,6.855,13.1096,8.6588,2.5051
M2_D00398_19_30,M2,D00398,12,1,19:30,47.3289,40.9599,7.0207,12.9001,8.2697,2.5054
M2_D00398_20_00,M2,D00398,12,1,20:00,47.8317,42.5279,4.9631,14.575999999999999,10.3342,2.5054
M2_D00398_20_30,M2,D00398,12,1,20:30,49.8003,44.7657,4.9416,15.3719,11.3795,1.2903
M2_D00398_21_00,M2,D00398,12,1,21:00,50.0096,44.4979,5.5708,15.7906,11.3658,1.2901
M2_D00398_21_30,M2,D00398,12,1,21:30,48.7111,43.43899999999999,5.5604,15.372,11.2319,1.2903
M2_D00398_22_00,M2,D00398,12,1,22:00,45.6959,40.6376,4.8888,14.1988,10.4947,1.9993
M2_D00398_22_30,M2,D00398,12,1,22:30,47.4132,41.3219,5.5013,15.4138,11.0846,2.7081
M2_D00398_23_00,M2,D00398,12,1,23:00,44.6069,39.8067,5.5012,14.2409,10.6822,2.708
M2_D00398_23_30,M2,D00398,12,1,23:30,45.6958,40.2491,5.725,15.0362,11.0037,2.7083
M2_D00401_00_00,M2,D00401,3,0,0:00,33.0465,43.7608,-10.4901,6.3662,7.3988,-2.5686
M2_D00401_00_30,M2,D00401,3,0,0:30,31.3298,41.4552,-9.8719,5.9898,7.0099,-2.5689
M2_D00401_01_00,M2,D00401,3,0,1:00,30.9103,41.6297,-10.5332,6.1993,7.519,-2.5686
M2_D00401_01_30,M2,D00401,3,0,1:30,31.6226,41.3213,-9.5311,6.3249,7.2649,-2.5689
M2_D00401_02_00,M2,D00401,3,0,2:00,31.2877,40.7989,-9.7177,6.1153,7.2244,-2.5687
M2_D00401_02_30,M2,D00401,3,0,2:30,31.8738,41.3483,-9.1047,6.8277,7.7742,-2.5686
M2_D00401_03_00,M2,D00401,3,0,3:00,30.156999999999996,40.3155,-9.7604,5.99,7.2648,-2.569
M2_D00401_03_30,M2,D00401,3,0,3:30,28.9838,39.4184,-10.3947,5.8219,7.1575,-2.5687
M2_D00401_04_00,M2,D00401,3,0,4:00,32.8791,42.1656,-9.1787,6.9115,7.6532,-2.0516
M2_D00401_04_30,M2,D00401,3,0,4:30,31.4547,41.5897,-9.1788,6.6176,7.7203,-2.7508
M2_D00401_05_00,M2,D00401,3,0,5:00,29.7378,40.3962,-10.3572,5.4869,6.9163,-2.7507
M2_D00401_05_30,M2,D00401,3,0,5:30,29.2354,39.6193,-10.2028,5.2776,6.5678,-2.1426
M2_D00401_06_00,M2,D00401,3,0,6:00,31.7068,41.4152,-10.133,5.4454,6.2191,-1.5564
M2_D00401_06_30,M2,D00401,3,0,6:30,34.4288,44.4576,-10.1065,6.032,6.6617,-1.5778
M2_D00401_07_00,M2,D00401,3,0,7:00,34.1774,44.8462,-10.1068,6.4082,7.3585,-1.5776
M2_D00401_07_30,M2,D00401,3,0,7:30,34.1359,42.8895,-8.8118,5.2777,5.9109,-1.2689
M2_D00401_08_00,M2,D00401,3,0,8:00,34.8478,45.70399999999999,-10.704,7.1627,7.7471,-1.2898
M2_D00401_08_30,M2,D00401,3,0,8:30,37.8215,48.8002,-10.8421,7.9996,8.658,-2.0147
M2_D00401_09_00,M2,D00401,3,0,9:00,36.9416,49.8724,-12.1641,7.8324,9.3554,-2.6546
M2_D00401_09_30,M2,D00401,3,0,9:30,34.0935,46.6422,-12.1435,5.1097,6.7018,-2.655
M2_D00401_10_00,M2,D00401,3,0,10:00,33.9682,45.8114,-11.4926,2.0528,5.6155,-2.6548
M2_D00401_10_30,M2,D00401,3,0,10:30,34.4288,46.6156,-12.0689,2.0528,5.6161,-2.6548
M2_D00401_11_00,M2,D00401,3,0,11:00,33.7586,46.0256,-11.4396,2.0529,5.2947,-2.6546
M2_D00401_11_30,M2,D00401,3,0,11:30,30.951999999999998,44.0826,-12.0739,5.8217,7.8414,-2.6546
M2_D00401_12_00,M2,D00401,3,0,12:00,30.9949,44.0155,-12.698,5.4874,7.4795,-2.6545
M2_D00401_12_30,M2,D00401,3,0,12:30,32.3764,45.0209,-12.6976,6.7018,8.4038,-2.6547
M2_D00401_13_00,M2,D00401,3,0,13:00,31.1616,43.613,-12.6923,6.9108,8.5379,-2.6549
M2_D00401_13_30,M2,D00401,3,0,13:30,28.4397,40.9326,-12.687000000000001,5.6967,7.5994,-2.6548
M2_D00401_14_00,M2,D00401,3,0,14:00,30.5754,41.6834,-11.4497,6.8695,8.3367,-2.2124
M2_D00401_14_30,M2,D00401,3,0,14:30,29.403000000000002,41.6566,-12.0627,6.5344,8.4308,-1.8979
M2_D00401_15_00,M2,D00401,3,0,15:00,34.0938,46.2667,-12.6756,8.0422,9.5965,-1.8976
M2_D00401_15_30,M2,D00401,3,0,15:30,35.1409,46.3074,-11.4075,8.5446,9.7849,-1.8976
M2_D00401_16_00,M2,D00401,3,0,16:00,37.2351,48.196999999999996,-10.8157,8.8794,10.0123,-1.8979
M2_D00401_16_30,M2,D00401,3,0,16:30,37.2353,48.251000000000005,-10.8155,8.6284,9.744,-1.8975
M2_D00401_17_00,M2,D00401,3,0,17:00,36.9837,46.816,-9.5529,7.9585,8.7521,-1.8976
M2_D00401_17_30,M2,D00401,3,0,17:30,36.4392,46.964,-10.1866,7.4974,8.2026,-1.8975
M2_D00401_18_00,M2,D00401,3,0,18:00,36.8165,47.0579,-9.5792,7.5392,8.4308,-1.8976
M2_D00401_18_30,M2,D00401,3,0,18:30,38.5331,48.4648,-10.1598,8.3771,9.2882,-1.8976
M2_D00401_19_00,M2,D00401,3,0,19:00,37.8218,46.803000000000004,-10.1599,8.7122,8.4044,-1.8977
M2_D00401_19_30,M2,D00401,3,0,19:30,35.518,46.4013,-10.7412,6.827999999999999,8.1223,-1.8979
M2_D00401_20_00,M2,D00401,3,0,20:00,31.2457,42.1121,-10.6716,5.6962,7.1302,-1.8979
M2_D00401_20_30,M2,D00401,3,0,20:30,31.8319,43.2784,-10.6715,6.3247,7.7735,-1.8977
M2_D00401_21_00,M2,D00401,3,0,21:00,32.7536,44.1762,-11.3218,6.9111,8.3366,-1.8976
M2_D00401_21_30,M2,D00401,3,0,21:30,31.2879,42.8899,-11.3218,6.2408,7.8405,-1.8979
M2_D00401_22_00,M2,D00401,3,0,22:00,31.2039,42.8763,-11.3218,6.7019,8.6453,-1.8979
M2_D00401_22_30,M2,D00401,3,0,22:30,28.0625,39.1503,-11.354000000000001,5.8222,7.1844,-1.8978
M2_D00401_23_00,M2,D00401,3,0,23:00,27.309,38.1313,-10.1495,5.7801,7.3582,-1.8979
M2_D00401_23_30,M2,D00401,3,0,23:30,26.5548,37.046,-10.16,5.7389,6.8355,-1.8977
M2_D00404_00_00,M2,D00404,4,0,0:00,27.2667,88.2983,-10.8428,7.832999999999999,10.9903,-28.1567
M2_D00404_00_30,M2,D00404,4,0,0:30,26.2614,88.2981,-9.6058,7.2878,10.3201,-28.1568
M2_D00404_01_00,M2,D00404,4,0,1:00,27.4764,88.2983,-8.8543,7.7073,10.6554,-28.1566
M2_D00404_01_30,M2,D00404,4,0,1:30,28.2717,88.2983,-8.7369,7.8327,10.6688,-28.1569
M2_D00404_02_00,M2,D00404,4,0,2:00,27.5184,88.2981,-8.7472,7.6233,10.32,-28.1568
M2_D00404_02_30,M2,D00404,4,0,2:30,25.6752,88.2983,-10.0429,7.1205,10.1999,-28.1567
M2_D00404_03_00,M2,D00404,4,0,3:00,24.9215,88.2983,-10.0748,7.2045,10.3201,-28.1566
M2_D00404_03_30,M2,D00404,4,0,3:30,25.5496,88.2984,-9.4666,7.6647,10.6151,-28.1568
M2_D00404_04_00,M2,D00404,4,0,4:00,25.3819,88.2981,-10.7568,7.1207,10.2935,-28.1566
M2_D00404_04_30,M2,D00404,4,0,4:30,25.8422,88.2981,-10.7567,7.4558,10.6016,-28.1569
M2_D00404_05_00,M2,D00404,4,0,5:00,26.3866,88.2981,-10.1491,7.7074,10.8433,-28.1565
M2_D00404_05_30,M2,D00404,4,0,5:30,28.3978,88.2981,-9.5417,7.7909,10.5077,-28.1568
M2_D00404_06_00,M2,D00404,4,0,6:00,27.6439,88.2981,-8.2789,7.5813,10.039,-28.1568
M2_D00404_06_30,M2,D00404,4,0,6:30,29.0261,88.2982,-8.998,8.1258,10.5483,-28.156999999999996
M2_D00404_07_00,M2,D00404,4,0,7:00,23.6648,88.29799999999999,-8.9816,5.864,8.6318,-28.1569
M2_D00404_07_30,M2,D00404,4,0,7:30,24.0834,88.2982,-10.2075,5.5709,9.1278,-28.1568
M2_D00404_08_00,M2,D00404,4,0,8:00,27.6021,88.2981,-9.5681,6.2829999999999995,9.3289,-28.1567
M2_D00404_08_30,M2,D00404,4,0,8:30,30.3663,88.29799999999999,-8.9232,8.1257,10.7897,-28.1568
M2_D00404_09_00,M2,D00404,4,0,9:00,31.3294,88.2982,-8.8594,8.4609,11.2455,-28.1567
M2_D00404_09_30,M2,D00404,4,0,9:30,27.351,88.2983,-9.0516,6.6184,9.4755,-28.1568
M2_D00404_10_00,M2,D00404,4,0,10:00,25.2561,88.2984,-10.9495,2.5134,7.8949,-28.1567
M2_D00404_10_30,M2,D00404,4,0,10:30,27.5183,88.2984,-10.2882,4.8168,8.2298,-28.1566
M2_D00404_11_00,M2,D00404,4,0,11:00,29.6538,88.2982,-9.0727,6.3666,9.6503,-28.1566
M2_D00404_11_30,M2,D00404,4,0,11:30,30.9945,88.2981,-9.7548,7.3717,10.2134,-28.1569
M2_D00404_12_00,M2,D00404,4,0,12:00,29.5285,88.2982,-9.7604,6.6182,9.6771,-28.1569
M2_D00404_12_30,M2,D00404,4,0,12:30,31.0782,88.2984,-8.5076,8.2094,10.8834,-28.1567
M2_D00404_13_00,M2,D00404,4,0,13:00,28.8162,88.2983,-11.6742,7.8741,11.3524,-28.1567
M2_D00404_13_30,M2,D00404,4,0,13:30,29.1091,88.29799999999999,-11.0555,7.9579,11.1113,-28.1567
M2_D00404_14_00,M2,D00404,4,0,14:00,28.2301,88.2983,-11.0555,7.372000000000001,10.7761,-28.1567
M2_D00404_14_30,M2,D00404,4,0,14:30,28.7749,88.2985,-9.163,6.7855,10.0393,-28.1568
M2_D00404_15_00,M2,D00404,4,0,15:00,29.1093,88.29799999999999,-9.7866,6.9531,10.3342,-28.1568
M2_D00404_15_30,M2,D00404,4,0,15:30,28.146,88.2981,-11.0449,6.7852,10.5887,-28.1565
M2_D00404_16_00,M2,D00404,4,0,16:00,32.2928,88.29799999999999,-8.6135,8.0417,10.8566,-28.1566
M2_D00404_16_30,M2,D00404,4,0,16:30,32.2087,88.2985,-8.0009,7.957999999999999,10.3736,-28.1567
M2_D00404_17_00,M2,D00404,4,0,17:00,31.1198,88.2982,-8.7096,7.0781,10.2268,-28.1569
M2_D00404_17_30,M2,D00404,4,0,17:30,31.5808,88.2984,-8.7639,7.4551,10.4811,-28.1565
M2_D00404_18_00,M2,D00404,4,0,18:00,32.0411,88.2984,-9.9898,8.7959,12.05,-28.1569
M2_D00404_18_30,M2,D00404,4,0,18:30,35.2667,88.29799999999999,-7.4837,9.885,12.2104,-28.1569
M2_D00404_19_00,M2,D00404,4,0,19:00,32.9628,88.2985,-7.5158,8.586,10.9906,-28.1566
M2_D00404_19_30,M2,D00404,4,0,19:30,34.3451,88.2981,-7.506,9.2563,11.6871,-28.1566
M2_D00404_20_00,M2,D00404,4,0,20:00,32.4184,88.2982,-9.9999,8.7121,11.7549,-28.1566
M2_D00404_20_30,M2,D00404,4,0,20:30,31.1205,88.2982,-8.7639,8.1677,10.883,-28.1568
M2_D00404_21_00,M2,D00404,4,0,21:00,32.586,88.2984,-9.9998,8.9635,11.7812,-28.1568
M2_D00404_21_30,M2,D00404,4,0,21:30,29.5701,88.2981,-10.6076,8.1679,11.5404,-28.1566
M2_D00404_22_00,M2,D00404,4,0,22:00,28.7742,88.2982,-11.2157,8.084,11.6609,-28.1565
M2_D00404_22_30,M2,D00404,4,0,22:30,30.0728,88.2981,-10.5865,8.7961,11.9824,-28.1566
M2_D00404_23_00,M2,D00404,4,0,23:00,28.9004,88.2985,-9.3337,7.9584,11.017999999999999,-28.1568
M2_D00404_23_30,M2,D00404,4,0,23:30,26.932,88.2984,-9.9892,7.3719,10.897,-28.1567
M2_D00405_00_00,M2,D00405,11,1,0:00,35.0154,43.6533,-7.6228,0.0005,1.9439,-2.6116
M2_D00405_00_30,M2,D00405,11,1,0:30,36.8163,43.0766,-5.768,0.0005,2.1981,-2.6119
M2_D00405_01_00,M2,D00405,11,1,1:00,35.8108,43.0635,-7.0043,0.0,2.158,-1.2789
M2_D00405_01_30,M2,D00405,11,1,1:30,34.555,40.7852,-5.7834,0.0001,0.7371,-1.94
M2_D00405_02_00,M2,D00405,11,1,2:00,34.3032,42.0445,-6.9938,0.0001,0.9923,-1.999
M2_D00405_02_30,M2,D00405,11,1,2:30,35.0152,42.3669,-6.711,0.0,1.8230000000000002,-2.6646
M2_D00405_03_00,M2,D00405,11,1,3:00,33.759,40.9591,-7.3827,0.0001,1.5015,-2.6648
M2_D00405_03_30,M2,D00405,11,1,3:30,30.9102,39.0293,-8.0169,0.0004,0.845,-2.665
M2_D00405_04_00,M2,D00405,11,1,4:00,27.6852,34.9684,-6.7009,0.0005,0.0004,-2.6647
M2_D00405_04_30,M2,D00405,11,1,4:30,30.9943,39.4985,-8.0221,0.0001,1.2198,-2.6645
M2_D00405_05_00,M2,D00405,11,1,5:00,34.4708,41.9785,-7.3565,0.0001,2.1313,-2.6648
M2_D00405_05_30,M2,D00405,11,1,5:30,34.1777,42.5945,-8.5127,0.0001,1.9973,-1.3745
M2_D00405_06_00,M2,D00405,11,1,6:00,37.7379,43.4793,-5.8738,0.0004,2.0906,-1.3745
M2_D00405_06_30,M2,D00405,11,1,6:30,35.1829,44.0956,-8.6086,0.0001,2.0376,-1.375
M2_D00405_07_00,M2,D00405,11,1,7:00,33.7166,40.4096,-7.2976,0.0003,0.0004,-1.3747
M2_D00405_07_30,M2,D00405,11,1,7:30,33.6749,40.5038,-6.7965,0.0003,0.0002,-1.4386
M2_D00405_08_00,M2,D00405,11,1,8:00,34.6802,43.6401,-8.2836,0.0005,2.0380000000000003,-2.3453
M2_D00405_08_30,M2,D00405,11,1,8:30,34.2611,43.7608,-9.6111,0.0002,1.1264,-2.8249
M2_D00405_09_00,M2,D00405,11,1,9:00,36.9424,45.3957,-7.7501,0.0003,2.0507,-2.8247
M2_D00405_09_30,M2,D00405,11,1,9:30,37.3193,46.2672,-9.0408,0.0005,2.0912,-2.8246
M2_D00405_10_00,M2,D00405,11,1,10:00,36.1885,45.3957,-8.9499,0.0001,1.1799,-1.8337
M2_D00405_10_30,M2,D00405,11,1,10:30,36.0621,44.9131,-8.8806,0.0003,1.5146,-1.8336
M2_D00405_11_00,M2,D00405,11,1,11:00,37.1515,45.8784,-8.8486,0.0,0.9255,-1.8339
M2_D00405_11_30,M2,D00405,11,1,11:30,35.3503,44.1496,-8.7955,0.0,0.0003,-1.8336
M2_D00405_12_00,M2,D00405,11,1,12:00,33.7586,43.0365,-8.7899,0.0003,0.0002,-1.8338
M2_D00405_12_30,M2,D00405,11,1,12:30,34.0099,44.2165,-9.3707,0.0004,0.764,-1.8339
M2_D00405_13_00,M2,D00405,11,1,13:00,34.3874,44.4848,-9.8939,0.0001,1.8365,-1.8336
M2_D00405_13_30,M2,D00405,11,1,13:30,33.8426,42.7022,-9.2326,0.0001,0.7777,-1.6634
M2_D00405_14_00,M2,D00405,11,1,14:00,33.5914,42.957,-8.6195,0.0002,1.609,-2.7189
M2_D00405_14_30,M2,D00405,11,1,14:30,32.6281,41.3616,-9.2328,0.0003,0.0004,-2.7187
M2_D00405_15_00,M2,D00405,11,1,15:00,34.7221,43.747,-9.2805,0.0001,1.9438,-2.7186
M2_D00405_15_30,M2,D00405,11,1,15:30,34.8474,44.3907,-9.2109,0.0001,2.0379,-2.7188
M2_D00405_16_00,M2,D00405,11,1,16:00,33.633,43.0367,-9.1466,0.0002,0.0005,-2.719
M2_D00405_16_30,M2,D00405,11,1,16:30,37.0259,44.4314,-7.2706,0.0005,0.0004,-2.7187
M2_D00405_17_00,M2,D00405,11,1,17:00,38.8685,45.6637,-6.8655,0.0004,0.0005,-2.7187
M2_D00405_17_30,M2,D00405,11,1,17:30,40.3761,47.3664,-7.0047,0.0004,0.0004,-2.7189
M2_D00405_18_00,M2,D00405,11,1,18:00,39.12,47.0043,-7.6498,0.0002,0.0001,-2.7188
M2_D00405_18_30,M2,D00405,11,1,18:30,39.9576,47.2322,-7.0047,0.0003,0.9251,-1.7058
M2_D00405_19_00,M2,D00405,11,1,19:00,37.0255,44.4041,-7.2068,0.0004,0.0002,-1.3646
M2_D00405_19_30,M2,D00405,11,1,19:30,36.5646,43.8542,-7.4572,0.0002,0.0004,-1.3216
M2_D00405_20_00,M2,D00405,11,1,20:00,38.9104,45.1676,-6.5296,0.0001,0.0005,-1.3058
M2_D00405_20_30,M2,D00405,11,1,20:30,36.9418,44.0956,-6.9352,0.0001,0.0003,-1.3327
M2_D00405_21_00,M2,D00405,11,1,21:00,38.1563,44.1494,-6.9139,0.0002,0.0,-1.3167
M2_D00405_21_30,M2,D00405,11,1,21:30,38.2402,45.3957,-6.6898,0.0003,0.6567,-1.3009
M2_D00405_22_00,M2,D00405,11,1,22:00,37.9893,45.2084,-7.7243,0.0002,2.2516,-1.3009
M2_D00405_22_30,M2,D00405,11,1,22:30,36.6906,43.0637,-7.1318,0.0004,0.6569,-1.3006
M2_D00405_23_00,M2,D00405,11,1,23:00,35.5597,41.629,-6.5348,0.0001,0.0001,-1.3006
M2_D00405_23_30,M2,D00405,11,1,23:30,34.8897,41.8713,-6.6370000000000005,0.0001,1.7428,-1.3008
M2_D00407_00_00,M2,D00407,1,1,0:00,45.8631,46.8025,0.0001,2.9322,3.6325,0.0001
M2_D00407_00_30,M2,D00407,1,1,0:30,47.4966,47.9822,0.0001,5.1519,3.8474,0.0005
M2_D00407_01_00,M2,D00407,1,1,1:00,45.5275,45.9181,0.0004,4.8166,3.525,0.0002
M2_D00407_01_30,M2,D00407,1,1,1:30,44.6069,45.4093,0.0004,2.5132,3.2971,0.0001
M2_D00407_02_00,M2,D00407,1,1,2:00,42.3028,43.5459,0.0001,2.2205,3.431,0.0001
M2_D00407_02_30,M2,D00407,1,1,2:30,42.0938,44.0821,-1.2417,2.0527,3.5385,-0.7354
M2_D00407_03_00,M2,D00407,1,1,3:00,44.5228,45.1816,-0.8791,5.236000000000001,4.2622,0.0005
M2_D00407_03_30,M2,D00407,1,1,3:30,43.4759,45.2219,-1.2688,4.6077,4.0078,0.0003
M2_D00407_04_00,M2,D00407,1,1,4:00,42.3868,44.2838,-1.8276,2.4299,3.8472,0.0005
M2_D00407_04_30,M2,D00407,1,1,4:30,44.8163,45.4899,0.0002,4.6492,3.7126,0.0003
M2_D00407_05_00,M2,D00407,1,1,5:00,42.1775,43.5056,-0.6126,2.5553,3.5925,0.0005
M2_D00407_05_30,M2,D00407,1,1,5:30,41.5495,43.7472,-1.8595,2.1781,3.3641,-1.2844
M2_D00407_06_00,M2,D00407,1,1,6:00,44.4394,45.8649,-1.4976,4.314,3.552,0.0004
M2_D00407_06_30,M2,D00407,1,1,6:30,44.3139,45.6503,-0.6553,4.9421,4.1148,0.0005
M2_D00407_07_00,M2,D00407,1,1,7:00,45.653999999999996,47.4734,-0.8737,4.8586,4.2621,-0.6127
M2_D00407_07_30,M2,D00407,1,1,7:30,44.3971,45.8649,-0.6714,0.0001,2.9487,0.0005
M2_D00407_08_00,M2,D00407,1,1,8:00,44.8164,46.1869,-0.6663,0.0001,2.9218,0.0004
M2_D00407_08_30,M2,D00407,1,1,8:30,49.6328,50.449,0.0001,6.1993,4.6378,0.0002
M2_D00407_09_00,M2,D00407,1,1,9:00,50.0517,52.1375,-1.2898,5.9056,4.9319999999999995,-0.6503
M2_D00407_09_30,M2,D00407,1,1,9:30,50.848,53.1428,-1.4179,6.2408,5.2006,-0.6341
M2_D00407_10_00,M2,D00407,1,1,10:00,54.5328,56.453,-1.338,7.3719,6.0041,-0.6824
M2_D00407_10_30,M2,D00407,1,1,10:30,55.1616,57.284,-2.0358,7.0785,5.5358,-0.6126
M2_D00407_11_00,M2,D00407,1,1,11:00,54.7426,56.1853,-0.6504,6.5341,4.8921,0.0004
M2_D00407_11_30,M2,D00407,1,1,11:30,54.7427,56.011,-0.6553,6.4922,4.7585,0.0002
M2_D00407_12_00,M2,D00407,1,1,12:00,51.5596,53.3705,-1.9345,5.0262,3.5789999999999997,0.0001
M2_D00407_12_30,M2,D00407,1,1,12:30,52.146,53.9872,-0.6823,5.9062,4.3156,0.0004
M2_D00407_13_00,M2,D00407,1,1,13:00,55.0775,57.1101,-1.4176,7.665,5.7367,0.0003
M2_D00407_13_30,M2,D00407,1,1,13:30,53.8631,55.6487,-1.3321,7.1207,5.3079,0.0001
M2_D00407_14_00,M2,D00407,1,1,14:00,53.9047,56.0641,-2.2709,7.0366,5.5225,-0.6714
M2_D00407_14_30,M2,D00407,1,1,14:30,54.6166,56.1853,-0.6823,7.497999999999999,5.6156,0.0005
M2_D00407_15_00,M2,D00407,1,1,15:00,51.8948,52.995,0.0,5.7384,3.887,0.0005
M2_D00407_15_30,M2,D00407,1,1,15:30,51.81100000000001,54.053999999999995,-1.8865,5.78,4.5841,-0.6071
M2_D00407_16_00,M2,D00407,1,1,16:00,50.4704,51.1721,0.0004,2.9324,2.7877,0.0005
M2_D00407_16_30,M2,D00407,1,1,16:30,50.5965,50.6628,0.0005,2.3037,2.0914,0.0004
M2_D00407_17_00,M2,D00407,1,1,17:00,51.6432,52.6335,0.0005,2.3879,2.8951,0.0004
M2_D00407_17_30,M2,D00407,1,1,17:30,50.5121,50.2208,0.0003,0.0004,1.5418,0.0002
M2_D00407_18_00,M2,D00407,1,1,18:00,47.1199,46.9507,0.0,0.0,0.0004,0.0005
M2_D00407_18_30,M2,D00407,1,1,18:30,50.345,50.3545,0.0,0.0002,0.9384,0.0002
M2_D00407_19_00,M2,D00407,1,1,19:00,47.4127,47.8352,0.0004,0.0,0.0003,0.0001
M2_D00407_19_30,M2,D00407,1,1,19:30,48.5859,48.7062,0.0,0.0,0.0005,0.0001
M2_D00407_20_00,M2,D00407,1,1,20:00,48.2927,48.0898,0.0002,0.0003,0.0002,0.0002
M2_D00407_20_30,M2,D00407,1,1,20:30,52.3555,52.9418,0.0003,2.4296,1.3536,0.0002
M2_D00407_21_00,M2,D00407,1,1,21:00,57.0463,57.4185,0.0004,7.6233,5.2142,0.0003
M2_D00407_21_30,M2,D00407,1,1,21:30,55.6217,56.8554,-0.6872,7.8323,5.8842,0.0001
M2_D00407_22_00,M2,D00407,1,1,22:00,49.6744,50.0069,0.0003,3.4348,3.5656,0.0005
M2_D00407_22_30,M2,D00407,1,1,22:30,43.8947,45.2883,0.0001,0.0,1.3535,0.0001
M2_D00407_23_00,M2,D00407,1,1,23:00,41.34,41.8575,0.0004,0.0004,0.0001,0.0003
M2_D00407_23_30,M2,D00407,1,1,23:30,40.3765,40.7181,0.0003,0.0003,0.0004,0.0003
M2_D00414_00_00,M2,D00414,7,0,0:00,41.5913,48.1567,-6.9191,13.3192,12.7063,-0.6342
M2_D00414_00_30,M2,D00414,7,0,0:30,41.6327,48.5323,-6.7268,13.6127,12.8805,0.0002
M2_D00414_01_00,M2,D00414,7,0,1:00,41.6747,47.9424,-6.0928,13.2354,12.2373,0.0005
